"","p_val","avg_logFC","pct.1","pct.2","p_val_adj","cluster","gene","ClusterName"
"1781",6.22995752223823e-12,0.364639730900992,0.72,0.604,8.73253145892133e-08,11,"CDC42","T cells CD8/NK cells resting"
"1782",7.75496082395063e-12,0.361537008477796,0.467,0.312,1.08701285869316e-07,11,"FAM49B","T cells CD8/NK cells resting"
"1783",9.25029592311924e-12,0.321801105396343,0.71,0.555,1.29661397954362e-07,11,"TCEB2","T cells CD8/NK cells resting"
"1784",1.15743812716948e-11,0.374342664151014,0.361,0.215,1.62238102285346e-07,11,"PIP4K2A","T cells CD8/NK cells resting"
"1785",1.16904751630114e-11,0.335123954152975,0.586,0.424,1.63865390359931e-07,11,"PLAC8","T cells CD8/NK cells resting"
"1786",2.54035708359185e-11,0.348567434529597,0.371,0.227,3.56081852407069e-07,11,"DNAJB6","T cells CD8/NK cells resting"
"1787",2.61835230081533e-11,0.36701590963478,0.495,0.34,3.67014442005285e-07,11,"ZFP36","T cells CD8/NK cells resting"
"1788",2.93588746849523e-11,0.349805385458899,0.445,0.297,4.11523346458976e-07,11,"TGFB1","T cells CD8/NK cells resting"
"1789",3.11069803830778e-11,0.318630635366371,0.411,0.264,4.36026544029601e-07,11,"UBE2L3","T cells CD8/NK cells resting"
"1790",3.19376335608766e-11,0.308426411707101,0.358,0.211,4.47669809622808e-07,11,"CAPN2","T cells CD8/NK cells resting"
"1791",4.59312425667146e-11,0.325990314857545,0.355,0.212,6.43818227057638e-07,11,"SKAP1","T cells CD8/NK cells resting"
"1792",4.80426029591862e-11,0.330936597611232,0.598,0.474,6.73413165678913e-07,11,"RHOA","T cells CD8/NK cells resting"
"1793",5.03346279379948e-11,0.380966697502342,0.305,0.175,7.05540479806873e-07,11,"IFI27L2","T cells CD8/NK cells resting"
"1794",8.28651892460304e-11,0.339285361655381,0.567,0.431,1.16152135766161e-06,11,"TRAPPC1","T cells CD8/NK cells resting"
"1795",1.24561192564128e-10,0.368090001803866,0.364,0.229,1.74597423617139e-06,11,"MBP","T cells CD8/NK cells resting"
"1796",1.52203342381255e-10,0.330447427144828,0.561,0.414,2.13343425015805e-06,11,"SEPT7","T cells CD8/NK cells resting"
"1797",2.52676343453935e-10,0.326358957482695,0.333,0.201,3.54176430619381e-06,11,"C20orf24","T cells CD8/NK cells resting"
"1798",2.59893716804303e-10,0.355774055149924,0.374,0.244,3.64293022844592e-06,11,"CTSD","T cells CD8/NK cells resting"
"1799",2.65114580907464e-10,0.368203049074375,0.352,0.22,3.71611108057993e-06,11,"ADGRE5","T cells CD8/NK cells resting"
"1800",4.45095262164919e-10,0.312693766480096,0.508,0.372,6.23890028976567e-06,11,"RNF213","T cells CD8/NK cells resting"
"1801",5.80112351066144e-10,0.340955965275695,0.393,0.258,8.13143482489414e-06,11,"AHNAK","T cells CD8/NK cells resting"
"1802",8.06826909438064e-10,0.339521307041791,0.28,0.157,1.13092927895933e-05,11,"LINC00152","T cells CD8/NK cells resting"
"1803",9.95500563926298e-10,0.309920395884176,0.271,0.155,1.39539314045549e-05,11,"SDF2L1","T cells CD8/NK cells resting"
"1804",1.04449489449546e-09,0.31939247907766,0.514,0.38,1.46406849361429e-05,11,"UQCRQ","T cells CD8/NK cells resting"
"1805",1.13673822886831e-09,0.345042048133758,0.421,0.288,1.59336597540471e-05,11,"SIGIRR","T cells CD8/NK cells resting"
"1806",1.18249238357354e-09,0.324496751005471,0.464,0.334,1.65749957405503e-05,11,"WDR83OS","T cells CD8/NK cells resting"
"1807",1.24210736648133e-09,0.341585350992702,0.408,0.277,1.74106189559688e-05,11,"RALY","T cells CD8/NK cells resting"
"1808",1.25339875203869e-09,0.325081362967375,0.411,0.279,1.75688903073264e-05,11,"TSC22D4","T cells CD8/NK cells resting"
"1809",3.6254093372922e-09,0.311839667260183,0.405,0.277,5.08173626808247e-05,11,"SEPW1","T cells CD8/NK cells resting"
"1810",3.75041565070386e-09,0.338622262470406,0.336,0.212,5.25695761759161e-05,11,"APOBEC3C","T cells CD8/NK cells resting"
"1811",3.8237072295615e-09,0.357024504203286,0.324,0.201,5.35969042367635e-05,11,"DGKZ","T cells CD8/NK cells resting"
"1812",4.82736956737222e-09,0.36854650283981,0.358,0.235,6.76652392258564e-05,11,"OSTF1","T cells CD8/NK cells resting"
"1813",7.89582773111466e-09,0.354643527659459,0.461,0.34,0.000110675817307034,11,"PDIA3","T cells CD8/NK cells resting"
"1814",8.01436935252272e-09,0.327014813257402,0.274,0.162,0.000112337415214311,11,"TLN1","T cells CD8/NK cells resting"
"1815",1.03770967230722e-08,0.358948718075004,0.336,0.221,0.000145455764767303,11,"IDH2","T cells CD8/NK cells resting"
"1816",1.05306396606104e-08,0.304446227743544,0.486,0.367,0.000147607976122776,11,"ARPC4","T cells CD8/NK cells resting"
"1817",1.21414629925895e-08,0.337620993902445,0.433,0.318,0.000170186886767127,11,"PSMB10","T cells CD8/NK cells resting"
"1818",1.27282351910599e-08,0.309402887360392,0.265,0.152,0.000178411672673087,11,"SYNE1","T cells CD8/NK cells resting"
"1819",2.07013195678797e-08,0.311236609801612,0.617,0.527,0.000290170396382969,11,"ATP5I","T cells CD8/NK cells resting"
"1820",2.28865324440802e-08,0.309824572874212,0.489,0.371,0.000320800525268672,11,"SEC61B","T cells CD8/NK cells resting"
"1821",2.41601058315742e-08,0.301339440368772,0.561,0.443,0.000338652203441175,11,"CCND3","T cells CD8/NK cells resting"
"1822",2.56795578376314e-08,0.328646673522653,0.486,0.369,0.000359950362210079,11,"ARF1","T cells CD8/NK cells resting"
"1823",8.32352901428288e-08,0.303699471160798,0.514,0.406,0.00116670906193203,11,"ARPC5","T cells CD8/NK cells resting"
"1824",9.01697222993223e-08,0.30322442712883,0.43,0.317,0.0012639089974696,11,"POMP","T cells CD8/NK cells resting"
"1825",2.59991766379994e-07,0.321019596412787,0.299,0.195,0.00364430458934838,11,"CDK2AP2","T cells CD8/NK cells resting"
"1826",2.70322140646266e-07,0.300642409174085,0.374,0.264,0.00378910544543871,11,"PGAM1","T cells CD8/NK cells resting"
"1827",9.56415041164324e-07,0.31407179713513,0.336,0.239,0.0134060696320003,11,"CFLAR","T cells CD8/NK cells resting"
"1828",3.01427707824051e-06,0.311598035674877,0.29,0.202,0.0422511218056972,11,"BZW1","T cells CD8/NK cells resting"
"1829",3.58914898025051e-78,0.301153251528036,1,1,5.03091012561714e-74,6,"MALAT1","T cells naive"
"1830",9.73186392498948e-78,0.73145338566398,0.419,0.163,1.36411536636578e-73,6,"CCR7","T cells naive"
"1831",3.48593400081158e-46,0.632126234543708,0.48,0.277,4.8862336889376e-42,6,"PIK3IP1","T cells naive"
"1832",1.7341308798212e-45,0.583984935701998,0.558,0.352,2.43073125424537e-41,6,"NOSIP","T cells naive"
"1833",3.12908931381728e-45,0.580717046016326,0.476,0.271,4.38604449117768e-41,6,"TCF7","T cells naive"
"1834",4.21930135158913e-43,0.493006246567877,0.324,0.144,5.91419470452248e-39,6,"LEF1","T cells naive"
"1835",4.77657947273829e-43,0.493562116251911,0.265,0.103,6.69533144693726e-39,6,"TRABD2A","T cells naive"
"1836",1.40693571339161e-39,0.491150010426262,0.284,0.121,1.97210178946103e-35,6,"MAL","T cells naive"
"1837",4.15440308489053e-39,0.429463439334395,0.752,0.588,5.82322680409106e-35,6,"LDHB","T cells naive"
